,string label,string srcItem,Source,string dstItem,Destination,needRank,SmithType,string smithType,string material1,string material2,string material3,string material4,string material5,Material 1,Material 2,Material 3,Material 4,Material 5,int materialNum1,int materialNum2,int materialNum3,int materialNum4,int materialNum5,int materialNum5,materialsCombined
570,RECIPE_0571,Staff_01_02,Silver Staff,Staff_03_06,Spiral Staff,2,Rare,RARE,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x6,Aes Crystal x65,,,,6,65,0,0,0,,"- Silver Staff: Ore Fragment x6, Aes Crystal x65 (Rare Smithy)"
571,RECIPE_0572,Staff_03_04,Staff of Glory,Staff_05_07,Sandwyrm Staff,4,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x130,,,,,130,0,0,0,0,,- Staff of Glory: Aes Crystal x130 (Common Smithy)
572,RECIPE_0573,Staff_03_04,Staff of Glory,Staff_06_09,Grand Sandwyrm Staff,5,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x155,,,,,155,0,0,0,0,,- Staff of Glory: Terra Crystal x155 (Common Smithy)
573,RECIPE_0574,Staff_03_04,Staff of Glory,Staff_05_08,Mage's Staff,4,Common,COMMON,MT_R0_SUI_A,MT_R0_KA_A,,,,Unda Crystal x65,Ignis Crystal x65,,,,65,65,0,0,0,,"- Staff of Glory: Unda Crystal x65, Ignis Crystal x65 (Common Smithy)"
574,RECIPE_0575,Staff_05_07,Sandwyrm Staff,Staff_07_11,Mystic's Wand,6,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x180,,,,,180,0,0,0,0,,- Sandwyrm Staff: Unda Crystal x180 (Common Smithy)
575,RECIPE_0576,Staff_05_07,Sandwyrm Staff,Staff_07_12,Enchanter's Spire,6,Ignis,KA,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x10,Ignis Crystal x150,,,,10,150,0,0,0,,"- Sandwyrm Staff: Wax x10, Ignis Crystal x150 (Ignis Smithy)"
576,RECIPE_0577,Staff_06_09,Grand Sandwyrm Staff,Staff_07_11,Mystic's Wand,6,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x155,,,,,155,0,0,0,0,,- Grand Sandwyrm Staff: Unda Crystal x155 (Common Smithy)
577,RECIPE_0578,Staff_06_09,Grand Sandwyrm Staff,Staff_07_12,Enchanter's Spire,6,Ignis,KA,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x5,Ignis Crystal x130,,,,5,130,0,0,0,,"- Grand Sandwyrm Staff: Wax x5, Ignis Crystal x130 (Ignis Smithy)"
578,RECIPE_0579,Staff_07_11,Mystic's Wand,Staff_09_14,Quarterstaff,8,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x230,,,,,230,0,0,0,0,,- Mystic's Wand: Ignis Crystal x230 (Common Smithy)
579,RECIPE_0580,Staff_07_11,Mystic's Wand,Staff_10_16,Grand Quarterstaff,9,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x260,,,,,260,0,0,0,0,,- Mystic's Wand: Natura Crystal x260 (Common Smithy)
580,RECIPE_0581,Staff_07_11,Mystic's Wand,Staff_09_15,Ghoststeel Staff,8,Common,COMMON,MT_R0_MOKU_A,MT_R2_KIN_A,MT_R2_SUI_A,,,Natura Crystal x80,Obsidian x15,Beast Hide x15,,,80,15,15,0,0,,"- Mystic's Wand: Natura Crystal x80, Obsidian x15, Beast Hide x15 (Common Smithy)"
581,RECIPE_0582,Staff_09_14,Quarterstaff,Staff_11_17,Tambo,10,Unda,SUI,MT_R2_SUI_A,MT_R0_SUI_A,,,,Beast Hide x40,Unda Crystal x60,,,,40,60,0,0,0,,"- Quarterstaff: Beast Hide x40, Unda Crystal x60 (Unda Smithy)"
582,RECIPE_0583,Staff_09_14,Quarterstaff,Staff_11_18,Runic Staff,10,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x285,,,,,285,0,0,0,0,,- Quarterstaff: Ignis Crystal x285 (Common Smithy)
583,RECIPE_0584,Staff_10_16,Grand Quarterstaff,Staff_11_17,Tambo,10,Unda,SUI,MT_R2_SUI_A,MT_R0_SUI_A,,,,Beast Hide x35,Unda Crystal x55,,,,35,55,0,0,0,,"- Grand Quarterstaff: Beast Hide x35, Unda Crystal x55 (Unda Smithy)"
584,RECIPE_0585,Staff_10_16,Grand Quarterstaff,Staff_11_18,Runic Staff,10,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x260,,,,,260,0,0,0,0,,- Grand Quarterstaff: Ignis Crystal x260 (Common Smithy)
585,RECIPE_0586,Staff_11_17,Tambo,Staff_03_04,Staff of Glory,2,Ignis,KA,MT_R1_KA_A,MT_R0_KA_A,,,,Ash x6,Ignis Crystal x65,,,,6,65,0,0,0,,"- Tambo: Ash x6, Ignis Crystal x65 (Ignis Smithy)"
586,RECIPE_0587,Staff_11_17,Tambo,Staff_01_02,Silver Staff,1,Aes,KIN,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x1,Aes Crystal x25,,,,1,25,0,0,0,,"- Tambo: Ore Fragment x1, Aes Crystal x25 (Aes Smithy)"
587,RECIPE_0588,Staff_11_17,Tambo,Staff_13_20,Caduceus,12,Aes,KIN,MT_R3_KIN_A,MT_R3_MOKU_A,MT_R2_NIJI_A,,,Ancient Jewel x15,Screamroot x15,Holy Water x20,,,15,15,20,0,0,,"- Tambo: Ancient Jewel x15, Screamroot x15, Holy Water x20 (Aes Smithy)"
588,RECIPE_0589,Staff_13_20,Caduceus,Staff_03_04,Staff of Glory,2,Ignis,KA,MT_R1_KA_A,MT_R0_KA_A,,,,Ash x6,Ignis Crystal x65,,,,6,65,0,0,0,,"- Caduceus: Ash x6, Ignis Crystal x65 (Ignis Smithy)"
589,RECIPE_0590,Staff_13_20,Caduceus,Staff_06_09,Grand Sandwyrm Staff,5,Terra,DO,MT_R1_DO_A,MT_R0_DO_A,,,,Bone Shard x30,Terra Crystal x80,,,,30,80,0,0,0,,"- Caduceus: Bone Shard x30, Terra Crystal x80 (Terra Smithy)"
590,RECIPE_0591,Staff_05_91,Transitory Staff,Staff_13_92,Moldbreaker,12,Natura,MOKU,MT_R3_MOKU_A,MT_R0_MOKU_A,,,,Screamroot x10,Natura Crystal x235,,,,10,235,0,0,0,,"- Transitory Staff: Screamroot x10, Natura Crystal x235 (Natura Smithy)"
591,RECIPE_0592,Staff_13_92,Moldbreaker,Staff_05_91,Transitory Staff,4,Unda,SUI,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x20,Unda Crystal x80,,,,20,80,0,0,0,,"- Moldbreaker: Scale x20, Unda Crystal x80 (Unda Smithy)"
592,RECIPE_0593,Shield_01_01,Buckler,Shield_01_02,Rondache,1,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x4,,,,,4,0,0,0,0,,- Buckler: Unda Crystal x4 (Common Smithy)
593,RECIPE_0594,Shield_01_02,Rondache,Shield_03_05,Targe,2,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x11,,,,,11,0,0,0,0,,- Rondache: Natura Crystal x11 (Common Smithy)
594,RECIPE_0595,Shield_03_05,Targe,Shield_07_07,Metal Guard,6,Aes,KIN,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x1,Aes Crystal x20,,,,1,20,0,0,0,,"- Targe: Obsidian x1, Aes Crystal x20 (Aes Smithy)"
595,RECIPE_0596,Shield_07_07,Metal Guard,Shield_09_08,Sterling Shield,8,Ignis,KA,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x3,Ignis Crystal x19,,,,3,19,0,0,0,,"- Metal Guard: Wax x3, Ignis Crystal x19 (Ignis Smithy)"
596,RECIPE_0597,Shield_09_08,Sterling Shield,Shield_11_10,Radiant Shield,10,Unda,SUI,MT_R2_SUI_A,MT_R0_SUI_A,,,,Beast Hide x10,Unda Crystal x8,,,,10,8,0,0,0,,"- Sterling Shield: Beast Hide x10, Unda Crystal x8 (Unda Smithy)"
597,RECIPE_0598,Shield_11_10,Radiant Shield,Shield_13_13,Abyssal Shield,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R2_SUI_A,MT_R3_KIN_A,Terra Crystal x10,Fiend Blood x4,Bone Shard x4,Beast Hide x2,Ancient Jewel x1,10,4,4,2,1,,"- Radiant Shield: Terra Crystal x10, Fiend Blood x4, Bone Shard x4, Beast Hide x2, Ancient Jewel x1 (Terra Smithy)"
598,RECIPE_0599,Shield_01_03,Tower Shield,Shield_01_04,Scutum,1,Common,COMMON,MT_R1_MOKU_A,MT_R0_MOKU_A,,,,Fibrous Matter x1,Natura Crystal x2,,,,1,2,0,0,0,,"- Tower Shield: Fibrous Matter x1, Natura Crystal x2 (Common Smithy)"
599,RECIPE_0600,Shield_01_04,Scutum,Shield_05_06,Scion's Shield,4,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x18,,,,,18,0,0,0,0,,- Scutum: Terra Crystal x18 (Common Smithy)
600,RECIPE_0601,Shield_05_06,Scion's Shield,Shield_09_09,Ghoststeel Shield,8,Natura,MOKU,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x3,Natura Crystal x19,,,,3,19,0,0,0,,"- Scion's Shield: Latex x3, Natura Crystal x19 (Natura Smithy)"
601,RECIPE_0602,Shield_09_09,Ghoststeel Shield,Shield_11_11,Astral Shield,10,Unda,SUI,MT_R2_SUI_A,MT_R0_SUI_A,,,,Beast Hide x10,Unda Crystal x8,,,,10,8,0,0,0,,"- Ghoststeel Shield: Beast Hide x10, Unda Crystal x8 (Unda Smithy)"
602,RECIPE_0603,Shield_11_11,Astral Shield,Shield_13_12,Templar's Shield,12,Aes,KIN,MT_R3_KIN_A,MT_R0_KIN_A,,,,Ancient Jewel x2,Aes Crystal x35,,,,2,35,0,0,0,,"- Astral Shield: Ancient Jewel x2, Aes Crystal x35 (Aes Smithy)"
603,RECIPE_0604,ARMOR_01_01,Leather Armor,ARMOR_02_02,Ring Mail,1,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x30,,,,,30,0,0,0,0,,- Leather Armor: Unda Crystal x30 (Common Smithy)
604,RECIPE_0605,ARMOR_01_01,Leather Armor,ARMOR_02_04,Squire's Armor,1,Ignis,KA,MT_R1_KA_A,MT_R0_KA_A,,,,Ash x2,Ignis Crystal x30,,,,2,30,0,0,0,,"- Leather Armor: Ash x2, Ignis Crystal x30 (Ignis Smithy)"
605,RECIPE_0606,ARMOR_01_01,Leather Armor,ARMOR_02_03,Bone Breastplate,1,Common,COMMON,MT_R1_DO_A,MT_R0_DO_A,,,,Bone Shard x2,Terra Crystal x30,,,,2,30,0,0,0,,"- Leather Armor: Bone Shard x2, Terra Crystal x30 (Common Smithy)"
606,RECIPE_0607,ARMOR_02_04,Squire's Armor,ARMOR_04_05,Knight's Armor,3,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x115,,,,,115,0,0,0,0,,- Squire's Armor: Aes Crystal x115 (Common Smithy)
607,RECIPE_0608,ARMOR_02_04,Squire's Armor,ARMOR_05_08,Grand Knight's Armor,4,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x145,,,,,145,0,0,0,0,,- Squire's Armor: Terra Crystal x145 (Common Smithy)
608,RECIPE_0609,ARMOR_02_04,Squire's Armor,ARMOR_04_06,Fine Bone Breastplate,3,Common,COMMON,MT_R1_DO_A,MT_R0_DO_A,,,,Bone Shard x15,Terra Crystal x85,,,,15,85,0,0,0,,"- Squire's Armor: Bone Shard x15, Terra Crystal x85 (Common Smithy)"
609,RECIPE_0610,ARMOR_02_02,Ring Mail,ARMOR_04_05,Knight's Armor,3,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x115,,,,,115,0,0,0,0,,- Ring Mail: Ignis Crystal x115 (Common Smithy)
610,RECIPE_0611,ARMOR_02_02,Ring Mail,ARMOR_04_07,Chain Mail,3,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x115,,,,,115,0,0,0,0,,- Ring Mail: Natura Crystal x115 (Common Smithy)
611,RECIPE_0612,ARMOR_02_03,Bone Breastplate,ARMOR_04_05,Knight's Armor,3,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x115,,,,,115,0,0,0,0,,- Bone Breastplate: Unda Crystal x115 (Common Smithy)
612,RECIPE_0613,ARMOR_02_03,Bone Breastplate,ARMOR_04_07,Chain Mail,3,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x115,,,,,115,0,0,0,0,,- Bone Breastplate: Aes Crystal x115 (Common Smithy)
613,RECIPE_0614,ARMOR_02_03,Bone Breastplate,ARMOR_04_06,Fine Bone Breastplate,3,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x25,Ignis Crystal x25,Terra Crystal x25,Aes Crystal x25,Unda Crystal x25,25,25,25,25,25,,"- Bone Breastplate: Natura Crystal x25, Ignis Crystal x25, Terra Crystal x25, Aes Crystal x25, Unda Crystal x25 (Common Smithy)"
614,RECIPE_0615,ARMOR_04_05,Knight's Armor,ARMOR_06_10,Scale Mail,5,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x175,,,,,175,0,0,0,0,,- Knight's Armor: Unda Crystal x175 (Common Smithy)
615,RECIPE_0616,ARMOR_04_05,Knight's Armor,ARMOR_07_12,Grand Steel Armor,6,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x205,,,,,205,0,0,0,0,,- Knight's Armor: Aes Crystal x205 (Common Smithy)
616,RECIPE_0617,ARMOR_04_05,Knight's Armor,ARMOR_06_11,Scale Armor,5,Common,COMMON,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x30,Unda Crystal x90,,,,30,90,0,0,0,,"- Knight's Armor: Scale x30, Unda Crystal x90 (Common Smithy)"
617,RECIPE_0618,ARMOR_05_08,Grand Knight's Armor,ARMOR_06_10,Scale Mail,5,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x145,,,,,145,0,0,0,0,,- Grand Knight's Armor: Unda Crystal x145 (Common Smithy)
618,RECIPE_0619,ARMOR_05_08,Grand Knight's Armor,ARMOR_07_12,Grand Steel Armor,6,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x205,,,,,205,0,0,0,0,,- Grand Knight's Armor: Aes Crystal x205 (Common Smithy)
619,RECIPE_0620,ARMOR_05_08,Grand Knight's Armor,ARMOR_06_11,Scale Armor,5,Common,COMMON,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x25,Unda Crystal x75,,,,25,75,0,0,0,,"- Grand Knight's Armor: Scale x25, Unda Crystal x75 (Common Smithy)"
620,RECIPE_0621,ARMOR_04_07,Chain Mail,ARMOR_06_09,Steel Armor,5,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x175,,,,,175,0,0,0,0,,- Chain Mail: Terra Crystal x175 (Common Smithy)
621,RECIPE_0622,ARMOR_04_07,Chain Mail,ARMOR_06_10,Scale Mail,5,Unda,SUI,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x30,Unda Crystal x90,,,,30,90,0,0,0,,"- Chain Mail: Scale x30, Unda Crystal x90 (Unda Smithy)"
622,RECIPE_0623,ARMOR_04_06,Fine Bone Breastplate,ARMOR_06_10,Scale Mail,5,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x175,,,,,175,0,0,0,0,,- Fine Bone Breastplate: Unda Crystal x175 (Common Smithy)
623,RECIPE_0624,ARMOR_04_06,Fine Bone Breastplate,ARMOR_07_12,Grand Steel Armor,6,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x205,,,,,205,0,0,0,0,,- Fine Bone Breastplate: Aes Crystal x205 (Common Smithy)
624,RECIPE_0625,ARMOR_04_06,Fine Bone Breastplate,ARMOR_06_11,Scale Armor,5,Common,COMMON,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x30,Unda Crystal x90,,,,30,90,0,0,0,,"- Fine Bone Breastplate: Scale x30, Unda Crystal x90 (Common Smithy)"
625,RECIPE_0626,ARMOR_06_09,Steel Armor,ARMOR_09_16,Grand Ghoststeel Armor,8,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x260,,,,,260,0,0,0,0,,- Steel Armor: Natura Crystal x260 (Common Smithy)
626,RECIPE_0627,ARMOR_06_09,Steel Armor,ARMOR_08_14,Brigandine,7,Ignis,KA,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x15,Ignis Crystal x165,,,,15,165,0,0,0,,"- Steel Armor: Wax x15, Ignis Crystal x165 (Ignis Smithy)"
627,RECIPE_0628,ARMOR_06_09,Steel Armor,ARMOR_08_15,Fine Scale Armor,7,Common,COMMON,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x25,Unda Crystal x165,,,,25,165,0,0,0,,"- Steel Armor: Scale x25, Unda Crystal x165 (Common Smithy)"
628,RECIPE_0629,ARMOR_07_12,Grand Steel Armor,ARMOR_09_16,Grand Ghoststeel Armor,8,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x260,,,,,260,0,0,0,0,,- Grand Steel Armor: Natura Crystal x260 (Common Smithy)
629,RECIPE_0630,ARMOR_07_12,Grand Steel Armor,ARMOR_08_14,Brigandine,7,Ignis,KA,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x15,Ignis Crystal x145,,,,15,145,0,0,0,,"- Grand Steel Armor: Wax x15, Ignis Crystal x145 (Ignis Smithy)"
630,RECIPE_0631,ARMOR_07_12,Grand Steel Armor,ARMOR_08_15,Fine Scale Armor,7,Common,COMMON,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x25,Unda Crystal x145,,,,25,145,0,0,0,,"- Grand Steel Armor: Scale x25, Unda Crystal x145 (Common Smithy)"
631,RECIPE_0632,ARMOR_06_10,Scale Mail,ARMOR_08_14,Brigandine,7,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x235,,,,,235,0,0,0,0,,- Scale Mail: Ignis Crystal x235 (Common Smithy)
632,RECIPE_0633,ARMOR_06_10,Scale Mail,ARMOR_08_13,Ghoststeel Armor,7,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x235,,,,,235,0,0,0,0,,- Scale Mail: Natura Crystal x235 (Common Smithy)
633,RECIPE_0634,ARMOR_06_10,Scale Mail,ARMOR_08_15,Fine Scale Armor,7,Common,COMMON,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x25,Unda Crystal x165,,,,25,165,0,0,0,,"- Scale Mail: Scale x25, Unda Crystal x165 (Common Smithy)"
634,RECIPE_0635,ARMOR_06_11,Scale Armor,ARMOR_08_14,Brigandine,7,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x235,,,,,235,0,0,0,0,,- Scale Armor: Ignis Crystal x235 (Common Smithy)
635,RECIPE_0636,ARMOR_06_11,Scale Armor,ARMOR_08_13,Ghoststeel Armor,7,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x235,,,,,235,0,0,0,0,,- Scale Armor: Natura Crystal x235 (Common Smithy)
636,RECIPE_0637,ARMOR_06_11,Scale Armor,ARMOR_08_15,Fine Scale Armor,7,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x50,Ignis Crystal x50,Terra Crystal x50,Aes Crystal x50,Unda Crystal x50,50,50,50,50,50,,"- Scale Armor: Natura Crystal x50, Ignis Crystal x50, Terra Crystal x50, Aes Crystal x50, Unda Crystal x50 (Common Smithy)"
637,RECIPE_0638,ARMOR_08_14,Brigandine,ARMOR_10_20,Platinum Armor,9,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x290,,,,,290,0,0,0,0,,- Brigandine: Aes Crystal x290 (Common Smithy)
638,RECIPE_0639,ARMOR_08_14,Brigandine,ARMOR_10_17,Battlemage Armor,9,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x290,,,,,290,0,0,0,0,,- Brigandine: Terra Crystal x290 (Common Smithy)
639,RECIPE_0640,ARMOR_08_13,Ghoststeel Armor,ARMOR_11_18,Grand Battlemage Armor,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x320,,,,,320,0,0,0,0,,- Ghoststeel Armor: Terra Crystal x320 (Common Smithy)
640,RECIPE_0641,ARMOR_08_13,Ghoststeel Armor,ARMOR_10_20,Platinum Armor,9,Aes,KIN,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x30,Aes Crystal x120,,,,30,120,0,0,0,,"- Ghoststeel Armor: Obsidian x30, Aes Crystal x120 (Aes Smithy)"
641,RECIPE_0642,ARMOR_08_13,Ghoststeel Armor,ARMOR_10_19,Soldier's Armor,9,Common,COMMON,MT_R1_KA_A,MT_R1_MOKU_A,MT_R1_KIN_A,,,Ash x35,Fibrous Matter x35,Ore Fragment x35,,,35,35,35,0,0,,"- Ghoststeel Armor: Ash x35, Fibrous Matter x35, Ore Fragment x35 (Common Smithy)"
642,RECIPE_0643,ARMOR_09_16,Grand Ghoststeel Armor,ARMOR_11_18,Grand Battlemage Armor,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x320,,,,,320,0,0,0,0,,- Grand Ghoststeel Armor: Terra Crystal x320 (Common Smithy)
643,RECIPE_0644,ARMOR_09_16,Grand Ghoststeel Armor,ARMOR_10_20,Platinum Armor,9,Aes,KIN,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x30,Aes Crystal x105,,,,30,105,0,0,0,,"- Grand Ghoststeel Armor: Obsidian x30, Aes Crystal x105 (Aes Smithy)"
644,RECIPE_0645,ARMOR_09_16,Grand Ghoststeel Armor,ARMOR_10_19,Soldier's Armor,9,Common,COMMON,MT_R1_KA_A,MT_R1_MOKU_A,MT_R1_KIN_A,,,Ash x30,Fibrous Matter x30,Ore Fragment x30,,,30,30,30,0,0,,"- Grand Ghoststeel Armor: Ash x30, Fibrous Matter x30, Ore Fragment x30 (Common Smithy)"
645,RECIPE_0646,ARMOR_08_15,Fine Scale Armor,ARMOR_10_17,Battlemage Armor,9,Terra,DO,MT_R2_DO_A,MT_R0_DO_A,,,,Leather x30,Terra Crystal x120,,,,30,120,0,0,0,,"- Fine Scale Armor: Leather x30, Terra Crystal x120 (Terra Smithy)"
646,RECIPE_0647,ARMOR_10_17,Battlemage Armor,ARMOR_13_24,Grand Astral Armor,12,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x380,,,,,380,0,0,0,0,,- Battlemage Armor: Unda Crystal x380 (Common Smithy)
647,RECIPE_0648,ARMOR_10_17,Battlemage Armor,ARMOR_12_23,Lordly Mail,11,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x350,,,,,350,0,0,0,0,,- Battlemage Armor: Aes Crystal x350 (Common Smithy)
648,RECIPE_0649,ARMOR_10_17,Battlemage Armor,ARMOR_12_22,Angelic Armor,11,Ignis,KA,MT_R3_KA_A,MT_R3_MOKU_A,,,,Luminescent Oil x20,Screamroot x20,,,,20,20,0,0,0,,"- Battlemage Armor: Luminescent Oil x20, Screamroot x20 (Ignis Smithy)"
649,RECIPE_0650,ARMOR_11_18,Grand Battlemage Armor,ARMOR_13_24,Grand Astral Armor,12,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x380,,,,,380,0,0,0,0,,- Grand Battlemage Armor: Unda Crystal x380 (Common Smithy)
650,RECIPE_0651,ARMOR_11_18,Grand Battlemage Armor,ARMOR_12_23,Lordly Mail,11,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x320,,,,,320,0,0,0,0,,- Grand Battlemage Armor: Aes Crystal x320 (Common Smithy)
651,RECIPE_0652,ARMOR_11_18,Grand Battlemage Armor,ARMOR_12_22,Angelic Armor,11,Ignis,KA,MT_R3_KA_A,MT_R3_MOKU_A,,,,Luminescent Oil x20,Screamroot x20,,,,20,20,0,0,0,,"- Grand Battlemage Armor: Luminescent Oil x20, Screamroot x20 (Ignis Smithy)"
652,RECIPE_0653,ARMOR_10_20,Platinum Armor,ARMOR_12_23,Lordly Mail,11,Rare,RARE,MT_R3_KIN_A,MT_R0_KIN_A,,,,Ancient Jewel x10,Aes Crystal x280,,,,10,280,0,0,0,,"- Platinum Armor: Ancient Jewel x10, Aes Crystal x280 (Rare Smithy)"
653,RECIPE_0654,ARMOR_10_20,Platinum Armor,ARMOR_12_21,Astral Armor,11,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x350,,,,,350,0,0,0,0,,- Platinum Armor: Unda Crystal x350 (Common Smithy)
654,RECIPE_0655,ARMOR_10_20,Platinum Armor,ARMOR_12_22,Angelic Armor,11,Ignis,KA,MT_R3_KA_A,MT_R3_MOKU_A,,,,Luminescent Oil x20,Screamroot x20,,,,20,20,0,0,0,,"- Platinum Armor: Luminescent Oil x20, Screamroot x20 (Ignis Smithy)"
655,RECIPE_0656,ARMOR_10_19,Soldier's Armor,ARMOR_12_23,Lordly Mail,11,Rare,RARE,MT_R3_KIN_A,MT_R0_KIN_A,,,,Ancient Jewel x10,Aes Crystal x280,,,,10,280,0,0,0,,"- Soldier's Armor: Ancient Jewel x10, Aes Crystal x280 (Rare Smithy)"
656,RECIPE_0657,ARMOR_10_19,Soldier's Armor,ARMOR_13_24,Grand Astral Armor,12,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x380,,,,,380,0,0,0,0,,- Soldier's Armor: Unda Crystal x380 (Common Smithy)
657,RECIPE_0658,ARMOR_10_19,Soldier's Armor,ARMOR_12_22,Angelic Armor,11,Ignis,KA,MT_R3_KA_A,MT_R3_MOKU_A,,,,Luminescent Oil x20,Screamroot x20,,,,20,20,0,0,0,,"- Soldier's Armor: Luminescent Oil x20, Screamroot x20 (Ignis Smithy)"
658,RECIPE_0659,ARMOR_12_21,Astral Armor,ARMOR_14_25,Sunsilver Armor,13,Ignis,KA,MT_R3_KA_A,MT_R2_KA_A,,,,Luminescent Oil x25,Wax x35,,,,25,35,0,0,0,,"- Astral Armor: Luminescent Oil x25, Wax x35 (Ignis Smithy)"
659,RECIPE_0660,ARMOR_13_24,Grand Astral Armor,ARMOR_14_25,Sunsilver Armor,13,Ignis,KA,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x20,Ignis Crystal x190,,,,20,190,0,0,0,,"- Grand Astral Armor: Luminescent Oil x20, Ignis Crystal x190 (Ignis Smithy)"
660,RECIPE_0661,ARMOR_13_24,Grand Astral Armor,ARMOR_14_26,Dragonscale Armor,13,Natura,MOKU,MT_R3_NIJI_A,MT_R1_NIJI_A,,,,Dragon Scale x20,Fiend Blood x65,,,,20,65,0,0,0,,"- Grand Astral Armor: Dragon Scale x20, Fiend Blood x65 (Natura Smithy)"
661,RECIPE_0662,ARMOR_12_23,Lordly Mail,ARMOR_14_26,Dragonscale Armor,13,Natura,MOKU,MT_R3_NIJI_A,MT_R1_NIJI_A,,,,Dragon Scale x25,Fiend Blood x70,,,,25,70,0,0,0,,"- Lordly Mail: Dragon Scale x25, Fiend Blood x70 (Natura Smithy)"
662,RECIPE_0663,ARMOR_12_22,Angelic Armor,ARMOR_14_25,Sunsilver Armor,13,Rare,RARE,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x25,Ignis Crystal x205,,,,25,205,0,0,0,,"- Angelic Armor: Luminescent Oil x25, Ignis Crystal x205 (Rare Smithy)"
663,RECIPE_0664,ARMOR_12_22,Angelic Armor,ARMOR_14_26,Dragonscale Armor,13,Natura,MOKU,MT_R3_NIJI_A,MT_R1_NIJI_A,,,,Dragon Scale x25,Fiend Blood x70,,,,25,70,0,0,0,,"- Angelic Armor: Dragon Scale x25, Fiend Blood x70 (Natura Smithy)"
